"","city","year","weekofyear","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","train_label$total_cases"
"524","sj",2000,20,68.14,298.771428571,298.964285714,294.554285714,301,297,10.06,77.7128571429,68.14,15.9185714286,2.64285714286,26.6,7.12857142857,32.2,21.1,83.3,0
"525","sj",2000,21,39.45,298.778571429,299.142857143,294.865714286,301.2,297,13.8,79.1971428571,39.45,16.2371428571,2.91428571429,26.8142857143,6.01428571429,31.1,22.8,0.3,2
"526","sj",2000,22,48.51,299.28,299.4,295.227142857,301.7,297.3,17.1,78.5371428571,48.51,16.5871428571,2.42857142857,27.5571428571,6.84285714286,32.2,23.3,25.6,2
"527","sj",2000,23,46.02,299.624285714,299.757142857,295.667142857,301.7,297.7,10.95,79.0514285714,46.02,17.0342857143,2.45714285714,27.8571428571,6.44285714286,31.7,23.3,4.8,0
"528","sj",2000,24,46.38,299.785714286,299.864285714,295.135714286,301.9,297.9,21.3,75.7485714286,46.38,16.4542857143,2.35714285714,27.9857142857,6.44285714286,32.8,23.3,26.2,6
"529","sj",2000,25,45.96,299.502857143,299.578571429,295.94,301.7,297.5,30.64,80.8457142857,45.96,17.2885714286,2.32857142857,27.4285714286,5.84285714286,31.1,23.9,15.6,3
"530","sj",2000,26,33.94,299.607142857,299.635714286,295.367142857,301.4,297.7,19.02,77.6171428571,33.94,16.7057142857,2.15714285714,27.7714285714,6.61428571429,31.7,23.3,31.5,6
"531","sj",2000,27,7.95,300.118571429,300.214285714,295.871428571,301.8,298.6,12.7,77.6814285714,7.95,17.2385714286,2.28571428571,27.9714285714,5.55714285714,31.1,24.4,27.1,2
"532","sj",2000,28,5.81,300.025714286,300.185714286,295.875714286,301.9,298.4,16.7,78.1257142857,5.81,17.2457142857,2.28571428571,28.2714285714,6.34285714286,32.2,24.4,3.5,3
"533","sj",2000,29,9.53,300.164285714,300.335714286,296.078571429,302.6,297.9,23.18,78.6042857143,9.53,17.4628571429,2.9,28.5285714286,6.51428571429,32.8,23.3,22.7,2
"534","sj",2000,30,0,299.908571429,300.107142857,295.961428571,301.9,298.2,19.7,79.0085714286,0,17.3328571429,2.35714285714,28.3285714286,6.5,32.8,23.9,7.9,4
"535","sj",2000,31,32.67,300.034285714,300.121428571,296.411428571,302.1,298,33.7,80.7514285714,32.67,17.8457142857,2.32857142857,28.2142857143,6.55714285714,33.3,22.8,32.7,5
"536","sj",2000,32,60.71,299.924285714,299.971428571,296.564285714,302,298.1,60.66,82.0214285714,60.71,18.0042857143,2.51428571429,28.2714285714,6.82857142857,32.8,22.8,37.2,2
"537","sj",2000,33,8.62,300.528571429,300.557142857,296.635714286,302.8,298.6,27.72,79.5071428571,8.62,18.0671428571,2.2,28.6142857143,6.44285714286,32.8,23.9,26.9,9
"538","sj",2000,34,27.4,300.468571429,300.7,296.598571429,303.2,298.5,29.66,79.5585714286,27.4,18.0385714286,2.82857142857,28.7285714286,6.6,32.8,23.9,13.7,2
"539","sj",2000,35,164.26,299.96,300.092857143,296.735714286,302.3,298.4,87.78,82.6757142857,164.26,18.2314285714,2.3,27.1857142857,6.44285714286,31.1,21.7,156.6,4
"540","sj",2000,36,26.9,300.517142857,300.542857143,296.891428571,302.8,298,22,80.6785714286,26.9,18.4042857143,2.71428571429,27.9857142857,6.27142857143,31.7,23.9,16.8,8
"541","sj",2000,37,30.52,300.794285714,300.885714286,296.811428571,302.7,299.1,18.79,78.9485714286,30.52,18.3142857143,2.28571428571,28.1857142857,6.98571428571,33.3,22.8,9.3,6
"542","sj",2000,38,50.88,300.577142857,300.778571429,296.684285714,303.1,297.8,56.4,79.5842857143,50.88,18.1628571429,2.47142857143,27.7571428571,6.7,31.7,23.9,18.5,3
"543","sj",2000,39,42.65,299.88,299.921428571,296.597142857,301.5,298.8,42.8,82.2828571429,42.65,18.0857142857,1.72857142857,27.5285714286,6.04285714286,31.1,23.9,30.6,11
"544","sj",2000,40,126.67,300.202857143,300.271428571,296.974285714,302.1,298.8,35.3,82.5857142857,126.67,18.4914285714,2.37142857143,27.7714285714,5.88571428571,32.8,23.9,16.1,14
"545","sj",2000,41,8.57,300.271428571,300.235714286,295.737142857,302.7,298.1,15.4,76.3714285714,8.57,17.1314285714,3.41428571429,27.8,7.38571428571,32.8,23.3,20.1,15
"546","sj",2000,42,37.34,300.418571429,300.421428571,296.267142857,302.6,298.3,11.22,78.1814285714,37.34,17.7042857143,3.78571428571,28.0571428571,7.18571428571,33.3,23.9,21.8,20
"547","sj",2000,43,62.57,300.018571429,299.971428571,295.725714286,302.6,298,15.3,77.4428571429,62.57,17.1171428571,3.45714285714,27.1428571429,6.52857142857,31.1,23.3,24.1,9
"548","sj",2000,44,80.61,300.261428571,300.235714286,296.5,302.4,298.4,20.3,80.0071428571,80.61,17.9942857143,2.9,27.5428571429,6.37142857143,32.2,23.3,18.8,20
"549","sj",2000,45,77.9,299.061428571,299.085714286,293.638571429,301.9,295.9,28.8,72.6842857143,77.9,15.2585714286,3.62857142857,25.8714285714,6.41428571429,30.6,21.7,44.9,28
"550","sj",2000,46,6.3,299.187142857,299.207142857,293.448571429,301.7,295.9,2.1,70.9771428571,6.3,14.9914285714,4.1,26.3285714286,5.54285714286,30,22.2,1.3,38
"551","sj",2000,47,0,299.92,299.857142857,294.66,301.6,297.5,7.18,72.9257142857,0,16.0371428571,2.71428571429,26.8714285714,6.78571428571,30.6,22.8,14.7,30
"552","sj",2000,48,11.07,299.618571429,299.635714286,295.388571429,301.2,298,24.8,77.6485714286,11.07,16.7542857143,2.35714285714,26.3,6,29.4,22.8,30,30
"553","sj",2000,49,19.69,299.702857143,299.728571429,295.402857143,301.5,297.9,6.8,77.3571428571,19.69,16.7714285714,2.05714285714,26.8142857143,6.37142857143,31.1,22.8,6.4,23
"554","sj",2000,50,0,299.27,299.378571429,293.881428571,301.3,297.5,3.99,72.2614285714,0,15.2528571429,2.52857142857,25.9142857143,7.21428571429,31.1,21.7,7.1,16
"555","sj",2000,51,0,298.581428571,298.585714286,294.132857143,300.4,296.7,37.39,76.5257142857,0,15.4628571429,1.71428571429,25.3857142857,5.54285714286,28.9,21.7,63.2,22
"556","sj",2001,1,0,298.477142857,298.442857143,294.034285714,301.2,295.6,1.3,76.5057142857,0,15.4442857143,3.28571428571,25.1285714286,7.68571428571,30,20.6,1.9,28
"557","sj",2001,2,49.81,298.618571429,298.785714286,293.687142857,300.9,296.3,1,74.3357142857,49.81,15.0785714286,3.31428571429,25.3142857143,7.58571428571,30.6,21.1,15.2,14
"558","sj",2001,3,0,297.828571429,297.992857143,292.405714286,300.7,295.5,1.1,71.9414285714,0,13.9214285714,3.41428571429,25.0714285714,8.15714285714,30.6,19.4,4.8,17
"559","sj",2001,4,0,298.017142857,298.2,293.358571429,299.9,296.6,10.24,75.38,0,14.7328571429,2.14285714286,24.9571428571,6.87142857143,29.4,20.6,31.5,20
"560","sj",2001,5,23.78,297.972857143,298.157142857,294.052857143,300.7,295.5,32.36,79.0314285714,23.78,15.3785714286,2.74285714286,25.2428571429,6.81428571429,30.6,21.1,21.6,17
"561","sj",2001,6,10.73,297.877142857,297.985714286,292.981428571,299.7,296.1,11.2,74.3442857143,10.73,14.4085714286,2.11428571429,25,6.82857142857,29.4,21.1,8.5,10
"562","sj",2001,7,0,297.934285714,298.157142857,293.377142857,299.9,296.3,22.28,75.8514285714,0,14.7542857143,2.34285714286,25.3428571429,6.88571428571,29.4,21.1,4.8,13
"563","sj",2001,8,0,297.817142857,298.042857143,292.668571429,299.7,296.7,3.02,73.0728571429,0,14.0985714286,2.14285714286,24.7571428571,7,28.9,19.4,17.6,20
"564","sj",2001,9,0,297.152857143,297.235714286,292.815714286,299,295.5,25.89,76.9071428571,0,14.2657142857,2.01428571429,24.8142857143,5.24285714286,28.3,21.7,53.1,9
"565","sj",2001,10,6.84,297.134285714,297.357142857,292.055714286,300.7,294.4,0.5,73.3871428571,6.84,13.6714285714,3.14285714286,24.7,7.45714285714,31.7,19.4,0,18
"566","sj",2001,11,0,298.558571429,298.885714286,294.027142857,301.3,295.9,10.5,76.2471428571,0,15.3871428571,3.62857142857,26.7,6.91428571429,31.7,22.2,0.5,9
"567","sj",2001,12,0,298.372857143,298.592857143,293.045714286,300.3,296.8,1.69,72.4428571429,0,14.4828571429,2.44285714286,26.3285714286,7.52857142857,30.6,21.7,12.7,8
"568","sj",2001,13,6.11,297.692857143,297.878571429,294.167142857,300.5,295.8,21.55,80.8357142857,6.11,15.5557142857,2.1,26.0428571429,6.51428571429,32.2,21.7,26.7,19
"569","sj",2001,14,0,298.871428571,299.092857143,293.982857143,301,297.2,3.45,74.43,0,15.3357142857,2.67142857143,27.0857142857,8.12857142857,32.2,22.2,0.5,11
"570","sj",2001,15,5.2,298.112857143,298.257142857,293.785714286,299.8,296.3,23.5,77.0228571429,5.2,15.1528571429,2.37142857143,26.2714285714,7.08571428571,30.6,21.7,13,4
"571","sj",2001,16,11.84,298.267142857,298.407142857,292.982857143,301.2,295.5,3.59,72.64,11.84,14.4171428571,3.81428571429,26.7,7.21428571429,32.2,22.2,8.1,6
"572","sj",2001,17,35.69,298.751428571,298.835714286,294.281428571,301.3,296.7,22.36,76.5814285714,35.69,15.63,3.12857142857,27.2,7.77142857143,33.3,22.8,20.6,6
"573","sj",2001,18,19.98,298.287142857,298.3,293.68,300.5,296,9.03,75.7142857143,19.98,15.0614285714,2.6,26.7571428571,7.15714285714,31.1,22.2,16,8
"574","sj",2001,19,59.89,299.418571429,299.5,295.365714286,302,297.4,16.8,78.5671428571,59.89,16.7714285714,3.2,27.4857142857,7.05714285714,32.2,22.8,64.3,13
"575","sj",2001,20,77.36,299.134285714,299.257142857,295.855714286,301.7,297.3,78.1,82.35,77.36,17.2685714286,2.94285714286,27.8571428571,6.04285714286,32.2,24.4,60.5,8
"576","sj",2001,21,35.54,299.951428571,299.985714286,295.345714286,302.2,297.6,2,76.07,35.54,16.73,3.82857142857,28.8285714286,8.32857142857,33.9,23.3,7.4,8
"577","sj",2001,22,10.8,299.781428571,299.842857143,295.641428571,302,298,8.1,78.1514285714,10.8,16.9957142857,3.08571428571,28.4714285714,6.58571428571,32.8,25,16.6,5
"578","sj",2001,23,61.33,299.944285714,299.85,295.568571429,302.2,297.6,5.85,77.1628571429,61.33,16.9228571429,3.64285714286,28.0714285714,7.22857142857,32.8,23.9,6.7,16
"579","sj",2001,24,21.93,300.424285714,300.4,295.888571429,302.6,298.2,7,76.4257142857,21.93,17.25,3.11428571429,28.5142857143,6.74285714286,33.9,23.9,20.9,12
"580","sj",2001,25,63.35,299.918571429,299.864285714,295.207142857,302,297.4,7.02,75.4614285714,63.35,16.5628571429,3.24285714286,27.7285714286,6.92857142857,31.7,23.9,2.3,11
"581","sj",2001,26,37.72,300.54,300.492857143,296.248571429,302.9,298.5,13.37,77.6171428571,37.72,17.6357142857,3.12857142857,28.6285714286,6.75714285714,33.3,23.9,11.1,18
"582","sj",2001,27,85.42,300.207142857,300.278571429,296.354285714,302.5,298.1,28.1,79.5785714286,85.42,17.7457142857,2.75714285714,28.2285714286,6.75714285714,32.8,24.4,16.8,10
"583","sj",2001,28,21.89,300.642857143,300.664285714,296.348571429,302.4,298.2,13.5,77.5828571429,21.89,17.7442857143,2.72857142857,28.3428571429,6.42857142857,31.7,23.9,20,22
"584","sj",2001,29,49.38,300.371428571,300.371428571,296.085714286,303.1,298.1,18.3,77.5871428571,49.38,17.4742857143,3.11428571429,28.1142857143,7.54285714286,32.8,22.8,10.6,14
"585","sj",2001,30,35.85,300.555714286,300.557142857,296.357142857,303,298.6,21.24,78.0614285714,35.85,17.7714285714,3.25714285714,28.5857142857,7.14285714286,33.9,23.9,4.5,16
"586","sj",2001,31,73.2,300.398571429,300.457142857,296.364285714,302.7,298.6,50.34,78.67,73.2,17.7585714286,2.65714285714,28.0571428571,6.91428571429,32.2,23.3,46,18
"587","sj",2001,32,40.4,300.712857143,300.714285714,296.9,302.6,299.2,32.62,79.7128571429,40.4,18.3314285714,2.54285714286,27.9285714286,6.35714285714,32.2,23.9,49,27
"588","sj",2001,33,29,300.742857143,300.857142857,297.38,302.9,298.8,50.46,82.0871428571,29,18.8928571429,2.6,28.6428571429,5.58571428571,32.2,25.6,24.3,38
"589","sj",2001,34,40.3,300.791428571,300.757142857,297.227142857,302.7,298.4,62.4,81.0757142857,40.3,18.7528571429,2.54285714286,28.9714285714,5.78571428571,32.8,25.6,1.8,35
"590","sj",2001,35,132.53,300.76,300.742857143,296.4,303.1,298.7,44.3,77.3471428571,132.53,17.8242857143,3.45714285714,28.2714285714,7.54285714286,32.8,23.3,65,41
"591","sj",2001,36,68.85,300.751428571,300.771428571,296.73,303.2,298.9,23.4,78.8271428571,68.85,18.1857142857,3.05714285714,27.9,7.05714285714,32.2,23.3,71.5,51
"592","sj",2001,37,9.73,300.805714286,300.857142857,296.452857143,303.3,297.9,14.7,77.41,9.73,17.9028571429,3.48571428571,28.3714285714,6.75714285714,32.2,23.9,5.6,65
"593","sj",2001,38,10.01,301.07,301.092857143,296.7,303.4,298.8,12.9,77.2357142857,10.01,18.1757142857,3.21428571429,28.0857142857,7.15714285714,33.3,23.9,56.8,55
"594","sj",2001,39,84.76,300.738571429,300.785714286,296.437142857,303.1,298.7,19.69,77.5557142857,84.76,17.9014285714,3.17142857143,27.9714285714,6.92857142857,32.8,23.9,15.8,54
"595","sj",2001,40,20.8,301.255714286,301.278571429,296.957142857,303.8,299.1,16.4,77.63,20.8,18.4757142857,3.27142857143,29.2285714286,7.84285714286,34.4,24.4,6.6,62
"596","sj",2001,41,27.82,300.93,300.8,296.917142857,302.6,299,42.3,78.8914285714,27.82,18.3971428571,2.37142857143,28.4,6.81428571429,33.3,23.9,32,64
"597","sj",2001,42,91.83,300.325714286,300.3,296.397142857,302.4,297.8,53,79.27,91.83,17.8771428571,2.88571428571,26.8571428571,6.75714285714,32.2,22.8,67.6,56
"598","sj",2001,43,39.7,300.258571429,300.3,296.53,302.2,298.4,25.68,80.1314285714,39.7,18.0114285714,2.74285714286,27.9142857143,6.58571428571,32.2,22.8,15,65
"599","sj",2001,44,0.49,300.391428571,300.421428571,296.687142857,302.1,298.2,21.91,80.27,0.49,18.1557142857,2.47142857143,27.9428571429,6.35714285714,31.1,24.4,11.3,71
"600","sj",2001,45,28.03,300.062857143,300.142857143,295.324285714,302.3,297.6,17.86,75.4242857143,28.03,16.7514285714,3.6,26.7285714286,7.71428571429,32.2,20,36.7,75
"601","sj",2001,46,287.55,299.42,299.435714286,295.875714286,303.3,297.2,133.93,81.0814285714,287.55,17.3085714286,2.24285714286,26.5857142857,5.55714285714,33.3,22.2,96,71
"602","sj",2001,47,45.8,299.345714286,299.728571429,295.56,302.5,297.3,18.9,79.8614285714,45.8,16.9728571429,3.8,26.5285714286,6.1,31.1,22.8,2.9,72
"603","sj",2001,48,9.43,298.91,298.964285714,293.951428571,302.3,296.7,7.81,74.3442857143,9.43,15.4142857143,3.38571428571,26.3428571429,5.45714285714,29.4,22.8,4.4,47
"604","sj",2001,49,43.91,298.245714286,298.257142857,293.235714286,300.8,295.1,13.2,74.0385714286,43.91,14.7714285714,3.48571428571,25.2857142857,7.2,31.1,20.6,44,27
"605","sj",2001,50,31.01,299.057142857,299.05,295.758571429,300.7,297.5,33.78,82.1671428571,31.01,17.1914285714,2.21428571429,26.3142857143,5.7,29.4,22.8,87.8,35
"606","sj",2001,51,91.66,298.431428571,298.35,295.511428571,300,296.8,100.6,84.01,91.66,16.92,1.98571428571,25.6,4.61428571429,29.4,22.8,80.3,25
"607","sj",2001,52,72.18,298.427142857,298.5,295.797142857,301,296.8,35.2,85.5142857143,72.18,17.2342857143,1.82857142857,25.6714285714,4.67142857143,30,22.8,106.2,19
"608","sj",2002,1,0,298.955714286,299.1,294.481428571,300.5,297.1,2.5,76.4342857143,0,15.81,2.51428571429,25.5285714286,7.6,30,20.6,24.9,37
"609","sj",2002,2,0,298.452857143,298.507142857,294.841428571,301,296.8,13.8,80.5728571429,0,16.1785714286,2.78571428571,25.4571428571,6.38571428571,29.4,21.7,13.7,38
"610","sj",2002,3,0,298.551428571,298.557142857,294.145714286,300.6,296.2,1.21,76.7342857143,0,15.5185714286,3.2,25.3285714286,7.04285714286,29.4,21.1,2.9,34
"611","sj",2002,4,0,298.315714286,298.514285714,294.212857143,299.9,297.1,12.44,78.0785714286,0,15.5514285714,1.94285714286,26.2142857143,6.4,30.6,22.2,19.1,26
"612","sj",2002,5,0,298.2,298.35,293.847142857,300.1,296.3,10.8,76.92,0,15.1871428571,2.18571428571,25.6571428571,5.77142857143,29.4,21.7,38.1,19
"613","sj",2002,6,0,297.722857143,297.814285714,293.344285714,299.6,296.3,24,76.7228571429,0,14.7342857143,2.2,24.9714285714,6.41428571429,28.9,20.6,21.1,18
"614","sj",2002,7,0,297.988571429,298.064285714,293.365714286,299.7,295.6,3.6,75.5771428571,0,14.7542857143,2.55714285714,25.4142857143,5.94285714286,29.4,20.6,4.3,22
"615","sj",2002,8,0,298.101428571,298.242857143,293.545714286,300.6,296.1,3.9,75.9328571429,0,14.9314285714,3.14285714286,25.7857142857,7.92857142857,31.7,21.1,6.4,16
"616","sj",2002,9,0,297.165714286,297.235714286,292,300.5,294.9,12.8,73.1471428571,0,13.5928571429,3.07142857143,25.2,6.34285714286,30,21.1,3.3,18
"617","sj",2002,10,0,297.09,297.114285714,292.252857143,299.4,294,7.8,74.4271428571,0,13.7814285714,2.77142857143,25.4571428571,5.62857142857,28.9,20.6,0.6,6
"618","sj",2002,11,40.27,297.592857143,297.728571429,293.081428571,299.2,296.3,11.8,76.1685714286,40.27,14.53,2.2,25.8428571429,6.31428571429,30,22.2,14.1,12
"619","sj",2002,12,0,297.985714286,298.078571429,293.217142857,299.8,295.6,0.6,74.9171428571,0,14.6285714286,3.07142857143,25.7857142857,6.95714285714,30,20.6,6.5,6
"620","sj",2002,13,0,298.275714286,298.478571429,293.542857143,300.8,296.3,2.2,75.2157142857,0,14.97,3.1,26.7571428571,7.21428571429,32.8,22.2,0.6,6
"621","sj",2002,14,49.74,298.08,298.328571429,294.054285714,301.6,295.9,17.8,78.5657142857,49.74,15.4685714286,3.57142857143,26.2285714286,7.07142857143,30.6,21.7,7.7,3
"622","sj",2002,15,50.67,298.322857143,298.442857143,294.831428571,300.8,296.2,55.1,81.1414285714,50.67,16.2085714286,2.68571428571,27.1142857143,6.65714285714,32.2,22.8,15.7,7
"623","sj",2002,16,0,297.044285714,297.028571429,292.061428571,299.5,294.8,22.4,73.84,0,13.6385714286,2.65714285714,25.4571428571,5.71428571429,30,21.7,17.8,6
"624","sj",2002,17,214.76,297.97,298.071428571,295.01,300.8,296.4,31,83.6571428571,214.76,16.3685714286,2.51428571429,25.7,6.18571428571,30.6,21.7,69.7,1
"625","sj",2002,18,74.01,298.537142857,298.478571429,295.161428571,300.3,296.7,18,81.7028571429,74.01,16.5357142857,2.81428571429,26.4571428571,6.01428571429,30,22.8,10.5,3
"626","sj",2002,19,87.81,298.964285714,299.092857143,294.95,300.5,297.2,11,78.6071428571,87.81,16.3085714286,2.5,26.4428571429,6.01428571429,30,22.8,56.5,2
"627","sj",2002,20,0,298.994285714,299.114285714,294.441428571,300.6,297.2,9.3,76.0871428571,0,15.7885714286,2.4,26.1428571429,6.64285714286,30,21.7,15.4,2
"628","sj",2002,21,41.09,299.667142857,299.85,295.274285714,301.3,298.2,5.5,76.9014285714,41.09,16.6271428571,2.47142857143,27.7142857143,6.52857142857,31.7,23.3,2.9,1
"629","sj",2002,22,3.99,299.752857143,299.9,295.38,302.4,297.7,8.2,77.0928571429,3.99,16.7571428571,2.57142857143,28.1714285714,7.32857142857,32.8,23.3,4.8,10
"630","sj",2002,23,65.82,299.601428571,299.664285714,296.215714286,302.1,297.5,15.65,81.8514285714,65.82,17.6585714286,2.87142857143,28.4428571429,7.37142857143,33.3,23.3,12.9,3
"631","sj",2002,24,84.35,299.887142857,299.964285714,296.338571429,302.2,297.8,17.55,81.0428571429,84.35,17.7671428571,3.18571428571,28.4571428571,6.74285714286,33.3,24.4,4.5,3
"632","sj",2002,25,0,300.221428571,300.207142857,296.397142857,302.2,298.4,15.73,79.73,0,17.8014285714,2.78571428571,28.5285714286,7.22857142857,32.8,24.4,12.7,1
"633","sj",2002,26,5.94,299.855714286,299.95,295.99,301.8,298,24.1,79.5085714286,5.94,17.3571428571,2.47142857143,27.5857142857,6.94285714286,31.7,22.8,25,1
"634","sj",2002,27,2.3,300.411428571,300.55,296.062857143,302.4,298.4,10.8,77.1985714286,2.3,17.3985714286,2.32857142857,28.3428571429,6.2,31.7,25,3.6,2
"635","sj",2002,28,22.49,300.084285714,300.128571429,296.065714286,301.8,298.2,11.65,78.7471428571,22.49,17.4328571429,2.45714285714,28.1571428571,6.91428571429,32.2,23.3,29.6,6
"636","sj",2002,29,58.06,300.54,300.585714286,296.42,302.4,298.6,10.3,78.3114285714,58.06,17.8085714286,2.97142857143,28.2857142857,6.84285714286,32.8,23.9,57.2,3
"637","sj",2002,30,1.07,300.547142857,300.678571429,295.912857143,302.5,298.8,7.09,75.8671428571,1.07,17.26,2.61428571429,28.2285714286,6.9,32.8,23.3,16.3,3
"638","sj",2002,31,44.7,300.431428571,300.528571429,296.987142857,303,298.7,47.12,81.6228571429,44.7,18.4471428571,2.57142857143,28.4857142857,5.97142857143,32.8,24.4,28,5
"639","sj",2002,32,39.52,301.002857143,301.2,296.742857143,303.3,298,9.36,77.7885714286,39.52,18.2014285714,3.51428571429,28.4714285714,6.1,32.2,25,3.6,4
"640","sj",2002,33,33.21,300.892857143,300.985714286,296.897142857,303,299.2,23.78,78.9442857143,33.21,18.3642857143,2.8,28.7428571429,7.61428571429,33.3,23.9,13.6,7
"641","sj",2002,34,22.89,300.774285714,300.835714286,296.8,302.9,298.8,39.62,79.0942857143,22.89,18.2457142857,2.44285714286,28,6.81428571429,32.8,23.3,48.1,6
"642","sj",2002,35,18.67,301.137142857,301.257142857,296.541428571,302.9,299.3,15,76.1885714286,18.67,17.9728571429,2.77142857143,28.6428571429,6.42857142857,32.2,24.4,13.5,5
"643","sj",2002,36,109.38,300.695714286,300.792857143,296.604285714,302.8,299,46.4,78.6071428571,109.38,18.0985714286,2.3,27.5,6.44285714286,31.7,22.8,105,7
"644","sj",2002,37,7.92,301.222857143,301.407142857,296.722857143,303.7,299.1,10.9,76.6785714286,7.92,18.1914285714,3.35714285714,29.1571428571,7.68571428571,34.4,24.4,2.3,6
"645","sj",2002,38,57.98,301.238571429,301.228571429,297.124285714,303.1,299.4,27.5,78.4885714286,57.98,18.6514285714,2.6,28.6571428571,7.3,33.3,23.3,53.2,4
"646","sj",2002,39,26.31,300.987142857,301.107142857,296.732857143,303.1,298.5,13.4,77.8514285714,26.31,18.2442857143,3.24285714286,28.2,7.57142857143,32.8,23.9,48,4
"647","sj",2002,40,73.11,301.061428571,301.157142857,297.128571429,303.2,299.5,20,79.2814285714,73.11,18.6742857143,2.42857142857,27.7714285714,6.87142857143,33.3,22.8,72.7,7
"648","sj",2002,41,17.48,300.728571429,300.707142857,296.694285714,302.3,298.5,25.5,78.8085714286,17.48,18.1914285714,2.72857142857,27.9428571429,6.68571428571,31.7,23.9,26,9
